symbol,session_date,open,high,low,close,adj_close,volume,dividend,split_ratio,source
SOXL,2011-04-12,0.92000001668930,0.92000001668930,0.87000000476837,0.87999999523163,0.87999999523163,31301064,0,1,investing
SOXL,2011-04-13,0.89999997615814,0.91000002622604,0.87000000476837,0.88999998569489,0.88999998569489,33981072,0,1,investing
SOXL,2011-04-14,0.87000000476837,0.88999998569489,0.85000002384186,0.88999998569489,0.88999998569489,18071010,0,1,investing
SOXL,2011-04-15,0.88999998569489,0.92000001668930,0.87000000476837,0.91000002622604,0.91000002622604,17257354,0,1,investing
SOXL,2011-04-18,0.87999999523163,0.87999999523163,0.83999997377396,0.86000001430511,0.86000001430511,29292814,0,1,investing
SOXL,2011-04-19,0.86000001430511,0.87000000476837,0.85000002384186,0.87000000476837,0.87000000476837,22303328,0,1,investing
SOXL,2011-04-20,0.94999998807907,0.98000001907349,0.93999999761581,0.98000001907349,0.98000001907349,52881036,0,1,investing
SOXL,2011-04-21,1.00000000000000,1.00000000000000,0.97000002861023,0.98000001907349,0.98000001907349,22475888,0,1,investing
SOXL,2011-04-25,0.98000001907349,1.00000000000000,0.97000002861023,0.98000001907349,0.98000001907349,13530112,0,1,investing
SOXL,2011-04-26,0.99000000953674,1.02999997138977,0.98000001907349,1.02999997138977,1.02999997138977,30866666,0,1,investing
SOXL,2011-04-27,1.01999998092651,1.02999997138977,0.99000000953674,1.02999997138977,1.02999997138977,26604106,0,1,investing
SOXL,2011-04-28,1.01999998092651,1.02999997138977,0.99000000953674,1.00999999046326,1.00999999046326,25951670,0,1,investing
SOXL,2011-04-29,1.00000000000000,1.02999997138977,1.00000000000000,1.02999997138977,1.02999997138977,12532317,0,1,investing
SOXL,2011-05-02,1.03999996185303,1.03999996185303,0.99000000953674,0.99000000953674,0.99000000953674,21000134,0,1,investing
SOXL,2011-05-03,0.98000001907349,0.99000000953674,0.93999999761581,0.95999997854233,0.95999997854233,33092534,0,1,investing
SOXL,2011-05-04,0.98000001907349,0.98000001907349,0.92000001668930,0.95999997854233,0.95999997854233,20130440,0,1,investing
SOXL,2011-05-05,0.93999999761581,0.99000000953674,0.93999999761581,0.95999997854233,0.95999997854233,42204388,0,1,investing
SOXL,2011-05-06,1.00000000000000,1.01999998092651,0.97000002861023,0.99000000953674,0.99000000953674,40887576,0,1,investing
SOXL,2011-05-09,0.99000000953674,0.99000000953674,0.95999997854233,0.98000001907349,0.98000001907349,18704846,0,1,investing
SOXL,2011-05-10,0.99000000953674,1.00000000000000,0.97000002861023,0.99000000953674,0.99000000953674,19441822,0,1,investing
SOXL,2011-05-11,0.99000000953674,1.00000000000000,0.94999998807907,0.97000002861023,0.97000002861023,18115170,0,1,investing
SOXL,2011-05-12,0.94999998807907,1.01999998092651,0.94999998807907,1.00999999046326,1.00999999046326,25259694,0,1,investing
SOXL,2011-05-13,1.00000000000000,1.00999999046326,0.95999997854233,0.97000002861023,0.97000002861023,16487978,0,1,investing
SOXL,2011-05-16,0.95999997854233,0.99000000953674,0.92000001668930,0.93000000715256,0.93000000715256,23137384,0,1,investing
SOXL,2011-05-17,0.92000001668930,0.92000001668930,0.87000000476837,0.88999998569489,0.88999998569489,35844420,0,1,investing
SOXL,2011-05-18,0.89999997615814,0.94999998807907,0.89999997615814,0.93999999761581,0.93999999761581,17995230,0,1,investing
SOXL,2011-05-19,0.93000000715256,0.93000000715256,0.88999998569489,0.92000001668930,0.92000001668930,20993416,0,1,investing
SOXL,2011-05-20,0.92000001668930,0.93000000715256,0.89999997615814,0.91000002622604,0.91000002622604,10968425,0,1,investing
SOXL,2011-05-23,0.87999999523163,0.87999999523163,0.85000002384186,0.86000001430511,0.86000001430511,23740082,0,1,investing
SOXL,2011-05-24,0.87000000476837,0.87000000476837,0.82999998331070,0.83999997377396,0.83999997377396,23996700,0,1,investing
SOXL,2011-05-25,0.82999998331070,0.87000000476837,0.81999999284744,0.86000001430511,0.86000001430511,19094004,0,1,investing
SOXL,2011-05-26,0.85000002384186,0.88999998569489,0.85000002384186,0.87999999523163,0.87999999523163,14771806,0,1,investing
SOXL,2011-05-27,0.89999997615814,0.92000001668930,0.89999997615814,0.91000002622604,0.91000002622604,19014684,0,1,investing
SOXL,2011-05-31,0.93999999761581,0.94999998807907,0.93000000715256,0.94999998807907,0.94999998807907,15972880,0,1,investing
SOXL,2011-06-01,0.94999998807907,0.94999998807907,0.87000000476837,0.87000000476837,0.87000000476837,17842470,0,1,investing
SOXL,2011-06-02,0.87000000476837,0.88999998569489,0.85000002384186,0.87000000476837,0.87000000476837,16120059,0,1,investing
SOXL,2011-06-03,0.83999997377396,0.86000001430511,0.81999999284744,0.81999999284744,0.81999999284744,38125728,0,1,investing
SOXL,2011-06-06,0.81999999284744,0.82999998331070,0.80000001192093,0.80000001192093,0.80000001192093,18657926,0,1,investing
SOXL,2011-06-07,0.82999998331070,0.83999997377396,0.81000000238419,0.81000000238419,0.81000000238419,14720566,0,1,investing
SOXL,2011-06-08,0.80000001192093,0.80000001192093,0.75999999046326,0.75999999046326,0.75999999046326,36193140,0,1,investing
SOXL,2011-06-09,0.76999998092651,0.77999997138977,0.75000000000000,0.76999998092651,0.76999998092651,25767352,0,1,investing
SOXL,2011-06-10,0.75999999046326,0.75999999046326,0.70999997854233,0.73000001907349,0.73000001907349,22751526,0,1,investing
SOXL,2011-06-13,0.73000001907349,0.74000000953674,0.69999998807907,0.70999997854233,0.70999997854233,18825146,0,1,investing
SOXL,2011-06-14,0.73000001907349,0.75999999046326,0.73000001907349,0.75000000000000,0.75000000000000,15763541,0,1,investing
SOXL,2011-06-15,0.73000001907349,0.74000000953674,0.69999998807907,0.69999998807907,0.69999998807907,13519612,0,1,investing
SOXL,2011-06-16,0.70999997854233,0.70999997854233,0.66000002622604,0.68000000715256,0.68000000715256,17422112,0,1,investing
SOXL,2011-06-17,0.69999998807907,0.69999998807907,0.63999998569489,0.64999997615814,0.64999997615814,23814480,0,1,investing
SOXL,2011-06-20,0.64999997615814,0.66000002622604,0.63999998569489,0.64999997615814,0.64999997615814,18746666,0,1,investing
SOXL,2011-06-21,0.67000001668930,0.70999997854233,0.64999997615814,0.69999998807907,0.69999998807907,30168270,0,1,investing
SOXL,2011-06-22,0.68999999761581,0.70999997854233,0.68999999761581,0.68999999761581,0.68999999761581,20855476,0,1,investing
SOXL,2011-06-23,0.67000001668930,0.72000002861023,0.64999997615814,0.72000002861023,0.72000002861023,41522012,0,1,investing
SOXL,2011-06-24,0.72000002861023,0.72000002861023,0.67000001668930,0.67000001668930,0.67000001668930,21689832,0,1,investing
SOXL,2011-06-27,0.67000001668930,0.68999999761581,0.64999997615814,0.68000000715256,0.68000000715256,15391903,0,1,investing
SOXL,2011-06-28,0.68999999761581,0.70999997854233,0.68999999761581,0.70999997854233,0.70999997854233,24715496,0,1,investing
SOXL,2011-06-29,0.72000002861023,0.72000002861023,0.69999998807907,0.70999997854233,0.70999997854233,16727436,0,1,investing
SOXL,2011-06-30,0.72000002861023,0.76999998092651,0.72000002861023,0.75999999046326,0.75999999046326,30488368,0,1,investing
SOXL,2011-07-01,0.76999998092651,0.81999999284744,0.75999999046326,0.81000000238419,0.81000000238419,25208874,0,1,investing
SOXL,2011-07-05,0.81000000238419,0.81999999284744,0.77999997138977,0.79000002145767,0.79000002145767,15447043,0,1,investing
SOXL,2011-07-06,0.77999997138977,0.77999997138977,0.75000000000000,0.76999998092651,0.76999998092651,10513507,0,1,investing
SOXL,2011-07-07,0.79000002145767,0.82999998331070,0.79000002145767,0.81999999284744,0.81999999284744,18819326,0,1,investing
SOXL,2011-07-08,0.79000002145767,0.79000002145767,0.75999999046326,0.77999997138977,0.77999997138977,16892616,0,1,investing
SOXL,2011-07-11,0.76999998092651,0.79000002145767,0.74000000953674,0.74000000953674,0.74000000953674,22607346,0,1,investing
SOXL,2011-07-12,0.72000002861023,0.72000002861023,0.67000001668930,0.68000000715256,0.68000000715256,46281848,0,1,investing
SOXL,2011-07-13,0.68999999761581,0.69999998807907,0.66000002622604,0.67000001668930,0.67000001668930,27152984,0,1,investing
SOXL,2011-07-14,0.67000001668930,0.69999998807907,0.63999998569489,0.63999998569489,0.63999998569489,41194956,0,1,investing
SOXL,2011-07-15,0.64999997615814,0.64999997615814,0.62999999523163,0.64999997615814,0.64999997615814,24452938,0,1,investing
SOXL,2011-07-18,0.63999998569489,0.64999997615814,0.61000001430511,0.62000000476837,0.62000000476837,25639612,0,1,investing
SOXL,2011-07-19,0.63999998569489,0.68999999761581,0.63999998569489,0.68000000715256,0.68000000715256,31749022,0,1,investing
SOXL,2011-07-20,0.69999998807907,0.70999997854233,0.66000002622604,0.68000000715256,0.68000000715256,21415572,0,1,investing
SOXL,2011-07-21,0.67000001668930,0.69999998807907,0.63999998569489,0.68999999761581,0.68999999761581,32056760,0,1,investing
SOXL,2011-07-22,0.69999998807907,0.75000000000000,0.69999998807907,0.74000000953674,0.74000000953674,40439496,0,1,investing
SOXL,2011-07-25,0.72000002861023,0.73000001907349,0.69999998807907,0.70999997854233,0.70999997854233,17519372,0,1,investing
SOXL,2011-07-26,0.73000001907349,0.75999999046326,0.73000001907349,0.73000001907349,0.73000001907349,30277828,0,1,investing
SOXL,2011-07-27,0.70999997854233,0.70999997854233,0.64999997615814,0.64999997615814,0.64999997615814,54817824,0,1,investing
SOXL,2011-07-28,0.64999997615814,0.68000000715256,0.62999999523163,0.64999997615814,0.64999997615814,23538722,0,1,investing
SOXL,2011-07-29,0.61000001430511,0.64999997615814,0.60000002384186,0.62999999523163,0.62999999523163,33744852,0,1,investing
SOXL,2011-08-01,0.66000002622604,0.67000001668930,0.60000002384186,0.62999999523163,0.62999999523163,41941472,0,1,investing
SOXL,2011-08-02,0.61000001430511,0.62999999523163,0.56999999284744,0.56999999284744,0.56999999284744,44358560,0,1,investing
SOXL,2011-08-03,0.57999998331070,0.60000002384186,0.54000002145767,0.58999997377396,0.58999997377396,48837416,0,1,investing
SOXL,2011-08-04,0.56999999284744,0.56999999284744,0.49000000953674,0.49000000953674,0.49000000953674,70046288,0,1,investing
SOXL,2011-08-05,0.50999999046326,0.52999997138977,0.41999998688698,0.46000000834465,0.46000000834465,60145260,0,1,investing
SOXL,2011-08-08,0.40999999642372,0.43999999761581,0.37999999523163,0.38999998569489,0.38999998569489,42206128,0,1,investing
SOXL,2011-08-09,0.40999999642372,0.43999999761581,0.37000000476837,0.43999999761581,0.43999999761581,50113188,0,1,investing
SOXL,2011-08-10,0.41999998688698,0.44999998807907,0.38999998569489,0.40999999642372,0.40999999642372,35973660,0,1,investing
SOXL,2011-08-11,0.43000000715256,0.49000000953674,0.43000000715256,0.46999999880791,0.46999999880791,29624852,0,1,investing
SOXL,2011-08-12,0.49000000953674,0.50000000000000,0.46000000834465,0.46999999880791,0.46999999880791,27108704,0,1,investing
SOXL,2011-08-15,0.47999998927116,0.50000000000000,0.46999999880791,0.50000000000000,0.50000000000000,22336988,0,1,investing
SOXL,2011-08-16,0.47999998927116,0.49000000953674,0.44999998807907,0.46999999880791,0.46999999880791,25086894,0,1,investing
SOXL,2011-08-17,0.46000000834465,0.49000000953674,0.44999998807907,0.46000000834465,0.46000000834465,17314534,0,1,investing
SOXL,2011-08-18,0.41999998688698,0.41999998688698,0.37000000476837,0.37999999523163,0.37999999523163,38006808,0,1,investing
SOXL,2011-08-19,0.37000000476837,0.40000000596046,0.36000001430511,0.36000001430511,0.36000001430511,28340978,0,1,investing
SOXL,2011-08-22,0.38999998569489,0.38999998569489,0.36000001430511,0.37000000476837,0.37000000476837,21600912,0,1,investing
SOXL,2011-08-23,0.37999999523163,0.41999998688698,0.37000000476837,0.41999998688698,0.41999998688698,51950800,0,1,investing
SOXL,2011-08-24,0.41999998688698,0.43000000715256,0.40000000596046,0.41999998688698,0.41999998688698,51952180,0,1,investing
SOXL,2011-08-25,0.41999998688698,0.43000000715256,0.38999998569489,0.38999998569489,0.38999998569489,33518712,0,1,investing
SOXL,2011-08-26,0.38999998569489,0.43000000715256,0.37000000476837,0.41999998688698,0.41999998688698,38673228,0,1,investing
SOXL,2011-08-29,0.43999999761581,0.46999999880791,0.43999999761581,0.46999999880791,0.46999999880791,29446232,0,1,investing
SOXL,2011-08-30,0.46000000834465,0.47999998927116,0.44999998807907,0.46999999880791,0.46999999880791,25151154,0,1,investing
SOXL,2011-08-31,0.47999998927116,0.49000000953674,0.44999998807907,0.46000000834465,0.46000000834465,29658992,0,1,investing
SOXL,2011-09-01,0.46000000834465,0.46999999880791,0.43000000715256,0.43000000715256,0.43000000715256,26100950,0,1,investing
SOXL,2011-09-02,0.40999999642372,0.41999998688698,0.40000000596046,0.40000000596046,0.40000000596046,22991106,0,1,investing
SOXL,2011-09-06,0.37000000476837,0.40000000596046,0.36000001430511,0.40000000596046,0.40000000596046,29140234,0,1,investing
SOXL,2011-09-07,0.41999998688698,0.44999998807907,0.41999998688698,0.44999998807907,0.44999998807907,43219824,0,1,investing
SOXL,2011-09-08,0.43999999761581,0.46999999880791,0.43000000715256,0.43999999761581,0.43999999761581,32782156,0,1,investing
SOXL,2011-09-09,0.43000000715256,0.46000000834465,0.41999998688698,0.43000000715256,0.43000000715256,39328904,0,1,investing
SOXL,2011-09-12,0.40999999642372,0.46000000834465,0.40999999642372,0.46000000834465,0.46000000834465,34501208,0,1,investing
SOXL,2011-09-13,0.46999999880791,0.50000000000000,0.46000000834465,0.49000000953674,0.49000000953674,43537464,0,1,investing
SOXL,2011-09-14,0.50000000000000,0.55000001192093,0.49000000953674,0.52999997138977,0.52999997138977,86369688,0,1,investing
SOXL,2011-09-15,0.55000001192093,0.56000000238419,0.52999997138977,0.55000001192093,0.55000001192093,61027376,0,1,investing
SOXL,2011-09-16,0.55000001192093,0.56999999284744,0.55000001192093,0.56000000238419,0.56000000238419,62542068,0,1,investing
SOXL,2011-09-19,0.52999997138977,0.55000001192093,0.50999999046326,0.54000002145767,0.54000002145767,54897384,0,1,investing
SOXL,2011-09-20,0.55000001192093,0.55000001192093,0.51999998092651,0.51999998092651,0.51999998092651,72886432,0,1,investing
SOXL,2011-09-21,0.52999997138977,0.54000002145767,0.49000000953674,0.49000000953674,0.49000000953674,117207376,0,1,investing
SOXL,2011-09-22,0.44999998807907,0.44999998807907,0.40999999642372,0.43999999761581,0.43999999761581,61881112,0,1,investing
SOXL,2011-09-23,0.43000000715256,0.46999999880791,0.41999998688698,0.46000000834465,0.46000000834465,52569996,0,1,investing
SOXL,2011-09-26,0.47999998927116,0.47999998927116,0.43000000715256,0.46000000834465,0.46000000834465,98620968,0,1,investing
SOXL,2011-09-27,0.49000000953674,0.51999998092651,0.47999998927116,0.49000000953674,0.49000000953674,75873104,0,1,investing
SOXL,2011-09-28,0.50000000000000,0.50000000000000,0.43999999761581,0.43999999761581,0.43999999761581,57727512,0,1,investing
SOXL,2011-09-29,0.46000000834465,0.46999999880791,0.40000000596046,0.43000000715256,0.43000000715256,82106592,0,1,investing
SOXL,2011-09-30,0.40999999642372,0.41999998688698,0.37999999523163,0.37999999523163,0.37999999523163,47860380,0,1,investing
SOXL,2011-10-03,0.37999999523163,0.38999998569489,0.34000000357628,0.34000000357628,0.34000000357628,52954896,0,1,investing
SOXL,2011-10-04,0.33000001311302,0.37999999523163,0.33000001311302,0.37999999523163,0.37999999523163,90126928,0,1,investing
SOXL,2011-10-05,0.37999999523163,0.41999998688698,0.37000000476837,0.41999998688698,0.41999998688698,79153944,0,1,investing
SOXL,2011-10-06,0.41999998688698,0.43999999761581,0.40000000596046,0.43000000715256,0.43000000715256,78426808,0,1,investing
SOXL,2011-10-07,0.44999998807907,0.46000000834465,0.43000000715256,0.43999999761581,0.43999999761581,53848772,0,1,investing
SOXL,2011-10-10,0.46000000834465,0.47999998927116,0.46000000834465,0.47999998927116,0.47999998927116,30476188,0,1,investing
SOXL,2011-10-11,0.46999999880791,0.47999998927116,0.46000000834465,0.46999999880791,0.46999999880791,30290728,0,1,investing
SOXL,2011-10-12,0.49000000953674,0.50000000000000,0.49000000953674,0.49000000953674,0.49000000953674,41777372,0,1,investing
SOXL,2011-10-13,0.47999998927116,0.51999998092651,0.47999998927116,0.51999998092651,0.51999998092651,45555492,0,1,investing
SOXL,2011-10-14,0.54000002145767,0.54000002145767,0.50999999046326,0.52999997138977,0.52999997138977,47335684,0,1,investing
SOXL,2011-10-17,0.51999998092651,0.51999998092651,0.47999998927116,0.49000000953674,0.49000000953674,36647696,0,1,investing
SOXL,2011-10-18,0.49000000953674,0.52999997138977,0.46999999880791,0.51999998092651,0.51999998092651,52337440,0,1,investing
SOXL,2011-10-19,0.51999998092651,0.51999998092651,0.47999998927116,0.49000000953674,0.49000000953674,44824216,0,1,investing
SOXL,2011-10-20,0.46999999880791,0.47999998927116,0.43999999761581,0.46000000834465,0.46000000834465,53463332,0,1,investing
SOXL,2011-10-21,0.47999998927116,0.50999999046326,0.47999998927116,0.49000000953674,0.49000000953674,28467698,0,1,investing
SOXL,2011-10-24,0.50000000000000,0.55000001192093,0.50000000000000,0.54000002145767,0.54000002145767,81840008,0,1,investing
SOXL,2011-10-25,0.52999997138977,0.54000002145767,0.50999999046326,0.50999999046326,0.50999999046326,63797080,0,1,investing
SOXL,2011-10-26,0.52999997138977,0.54000002145767,0.49000000953674,0.51999998092651,0.51999998092651,38489388,0,1,investing
SOXL,2011-10-27,0.56000000238419,0.60000002384186,0.56000000238419,0.58999997377396,0.58999997377396,55459704,0,1,investing
SOXL,2011-10-28,0.57999998331070,0.58999997377396,0.57999998331070,0.58999997377396,0.58999997377396,25169394,0,1,investing
SOXL,2011-10-31,0.57999998331070,0.57999998331070,0.55000001192093,0.55000001192093,0.55000001192093,29560292,0,1,investing
SOXL,2011-11-01,0.50000000000000,0.51999998092651,0.49000000953674,0.50000000000000,0.50000000000000,40396000,0,1,investing
SOXL,2011-11-02,0.50999999046326,0.51999998092651,0.49000000953674,0.50000000000000,0.50000000000000,15874601,0,1,investing
SOXL,2011-11-03,0.51999998092651,0.55000001192093,0.49000000953674,0.55000001192093,0.55000001192093,44715016,0,1,investing
SOXL,2011-11-04,0.54000002145767,0.56999999284744,0.52999997138977,0.56999999284744,0.56999999284744,40918176,0,1,investing
SOXL,2011-11-07,0.56000000238419,0.56999999284744,0.52999997138977,0.56000000238419,0.56000000238419,44894116,0,1,investing
SOXL,2011-11-08,0.57999998331070,0.57999998331070,0.55000001192093,0.56999999284744,0.56999999284744,42315628,0,1,investing
SOXL,2011-11-09,0.54000002145767,0.54000002145767,0.49000000953674,0.50000000000000,0.50000000000000,41418512,0,1,investing
SOXL,2011-11-10,0.51999998092651,0.51999998092651,0.49000000953674,0.50999999046326,0.50999999046326,21199694,0,1,investing
SOXL,2011-11-11,0.51999998092651,0.56999999284744,0.51999998092651,0.56000000238419,0.56000000238419,34935424,0,1,investing
SOXL,2011-11-14,0.55000001192093,0.56999999284744,0.52999997138977,0.54000002145767,0.54000002145767,29379634,0,1,investing
SOXL,2011-11-15,0.54000002145767,0.56999999284744,0.54000002145767,0.56000000238419,0.56000000238419,45539352,0,1,investing
